251	257
251	298
100	15
100	164
289	58
289	118
289	232
2	58
2	82
236	160
168	172
168	319
12	91
12	102
12	114
279	26
279	95
267	298
267	321
180	3
180	193
108	83
108	257
3	180
319	168
319	240
257	108
257	251
114	12
114	98
98	114
98	164
298	251
298	267
215	91
215	240
58	2
58	289
240	215
240	319
118	160
118	289
91	12
91	215
310	83
122	172
26	186
26	279
321	95
321	267
316	83
316	232
83	108
83	137
83	156
83	310
83	316
82	2
82	81
81	82
102	12
164	98
164	100
193	15
193	180
95	279
95	321
160	118
160	236
137	83
156	83
172	122
172	168
232	289
232	316
15	100
15	193
186	26
