117	94
117	121
102	44
102	129
66	71
66	111
89	78
89	139
57	55
57	75
49	34
49	70
34	26
34	49
34	54
105	46
105	86
72	26
72	35
121	44
121	117
5	12
5	52
5	100
5	110
71	66
71	118
84	82
84	132
136	75
136	126
69	78
69	94
126	103
126	136
75	57
75	136
124	47
124	107
86	29
86	105
61	44
61	95
3	79
3	130
130	3
130	26
130	55
130	63
15	28
15	73
92	131
92	133
82	84
82	133
100	5
100	21
55	57
55	130
73	15
73	97
11	106
11	127
70	49
70	131
110	5
111	54
111	66
79	3
79	51
94	69
94	117
97	73
97	119
90	35
90	98
127	11
127	123
51	29
51	79
95	61
95	80
119	38
119	97
52	5
52	44
128	26
128	129
47	21
47	124
63	10
63	130
35	72
35	90
80	95
80	107
28	10
28	15
46	105
46	108
21	47
21	100
131	70
131	92
10	28
10	63
44	52
44	61
44	98
44	102
44	121
118	71
78	69
78	89
129	102
129	128
48	106
38	119
23	103
23	132
139	89
103	23
103	126
26	34
26	72
26	128
26	130
108	46
108	123
29	51
29	86
12	5
123	108
123	127
98	44
98	90
106	11
106	48
133	82
133	92
54	34
54	111
132	23
132	84
107	80
107	124
